configuration,execution_order,family,instance,interval_splits,lower_bound,method,n,relative_gap,repeat,root_upper_bound,seconds,seed,status,theta_lp_evaluations,upper_bound
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s11,0,36315.70585434533,compressed,1440,4.4879053490352935e-14,3,36315.70585434696,0.19613987498451024,11,tolerance,3,36315.70585434696
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s11,0,36315.70585434533,compressed,1440,4.4879053490352935e-14,4,36315.70585434696,0.19119233393575996,11,tolerance,3,36315.70585434696
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s11,3,36315.70585434533,clique,1440,0.0,0,36328.12668453343,1.259742166963406,11,exact,12,36315.70585434533
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s11,3,36315.70585434533,clique,1440,0.0,1,36328.12668453343,1.2841439589392394,11,exact,12,36315.70585434533
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s11,3,36315.70585434533,clique,1440,0.0,2,36328.12668453343,1.283390957978554,11,exact,12,36315.70585434533
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s11,3,36315.70585434533,clique,1440,0.0,3,36328.12668453343,1.284010082948953,11,exact,12,36315.70585434533
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s11,3,36315.70585434533,clique,1440,0.0,4,36328.12668453343,1.2814264169428498,11,exact,12,36315.70585434533
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s12,0,36290.427706771705,compressed,1440,3.889553985301186e-14,0,36290.42770677312,0.19110420905053616,12,tolerance,3,36290.42770677312
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s12,0,36290.427706771705,compressed,1440,3.889553985301186e-14,1,36290.42770677312,0.23164983303286135,12,tolerance,3,36290.42770677312
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s12,0,36290.427706771705,compressed,1440,3.889553985301186e-14,2,36290.42770677312,0.19159862492233515,12,tolerance,3,36290.42770677312
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s12,0,36290.427706771705,compressed,1440,3.889553985301186e-14,3,36290.42770677312,0.19925820792559534,12,tolerance,3,36290.42770677312
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s12,0,36290.427706771705,compressed,1440,3.889553985301186e-14,4,36290.42770677312,0.1952782500302419,12,tolerance,3,36290.42770677312
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s12,3,36290.427706771705,clique,1440,0.0,0,36303.32149244875,1.2953884169692174,12,exact,12,36290.427706771705
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s12,3,36290.427706771705,clique,1440,0.0,1,36303.32149244875,1.3552255829563364,12,exact,12,36290.427706771705
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s12,3,36290.427706771705,clique,1440,0.0,2,36303.32149244875,1.3126432499848306,12,exact,12,36290.427706771705
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s12,3,36290.427706771705,clique,1440,0.0,3,36303.32149244875,1.378692791913636,12,exact,12,36290.427706771705
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s12,3,36290.427706771705,clique,1440,0.0,4,36303.32149244875,1.3481634170748293,12,exact,12,36290.427706771705
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s13,0,36305.75640739184,compressed,1440,4.509176023827339e-14,0,36305.75640739348,0.20134816702920943,13,tolerance,3,36305.75640739348
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s13,0,36305.75640739184,compressed,1440,4.509176023827339e-14,1,36305.75640739348,0.19849141698796302,13,tolerance,3,36305.75640739348
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s13,0,36305.75640739184,compressed,1440,4.509176023827339e-14,2,36305.75640739348,0.18963954190257937,13,tolerance,3,36305.75640739348
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s13,0,36305.75640739184,compressed,1440,4.509176023827339e-14,3,36305.75640739348,0.1909817080013454,13,tolerance,3,36305.75640739348
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s13,0,36305.75640739184,compressed,1440,4.509176023827339e-14,4,36305.75640739348,0.2083271249430254,13,tolerance,3,36305.75640739348
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s13,3,36305.75640739184,clique,1440,0.0,0,36319.33418526041,1.3936676669400185,13,exact,12,36305.75640739184
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s13,3,36305.75640739184,clique,1440,0.0,1,36319.33418526041,1.3130664579803124,13,exact,12,36305.75640739184
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s13,3,36305.75640739184,clique,1440,0.0,2,36319.33418526041,1.287664792034775,13,exact,12,36305.75640739184
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s13,3,36305.75640739184,clique,1440,0.0,3,36319.33418526041,1.28950279194396,13,exact,12,36305.75640739184
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s13,3,36305.75640739184,clique,1440,0.0,4,36319.33418526041,1.3088187499670312,13,exact,12,36305.75640739184
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s14,0,36307.43423804393,compressed,1440,6.553032980074779e-14,0,36307.434238046306,0.1910237920237705,14,tolerance,3,36307.434238046306
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s14,0,36307.43423804393,compressed,1440,6.553032980074779e-14,1,36307.434238046306,0.19397787493653595,14,tolerance,3,36307.434238046306
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s14,0,36307.43423804393,compressed,1440,6.553032980074779e-14,2,36307.434238046306,0.19233237497974187,14,tolerance,3,36307.434238046306
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s14,0,36307.43423804393,compressed,1440,6.553032980074779e-14,3,36307.434238046306,0.19002316694241017,14,tolerance,3,36307.434238046306
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s14,0,36307.43423804393,compressed,1440,6.553032980074779e-14,4,36307.434238046306,0.19003625004552305,14,tolerance,3,36307.434238046306
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s14,3,36307.43423804393,clique,1440,0.0,0,36322.0347444215,1.3244774170452729,14,exact,12,36307.43423804393
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s14,3,36307.43423804393,clique,1440,0.0,1,36322.0347444215,1.336418041959405,14,exact,12,36307.43423804393
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s14,3,36307.43423804393,clique,1440,0.0,2,36322.0347444215,1.2889954999554902,14,exact,12,36307.43423804393
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s14,3,36307.43423804393,clique,1440,0.0,3,36322.0347444215,1.2831099589820951,14,exact,12,36307.43423804393
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s14,3,36307.43423804393,clique,1440,0.0,4,36322.0347444215,1.4509712499566376,14,exact,12,36307.43423804393
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s15,0,36294.86150541629,compressed,1440,5.292354703868412e-14,0,36294.86150541821,0.19239416695199907,15,tolerance,3,36294.86150541821
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s15,0,36294.86150541629,compressed,1440,5.292354703868412e-14,1,36294.86150541821,0.1907061249949038,15,tolerance,3,36294.86150541821
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s15,0,36294.86150541629,compressed,1440,5.292354703868412e-14,2,36294.86150541821,0.1950895410263911,15,tolerance,3,36294.86150541821
